id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
b,2,2,3,3,0,1,0,1,387,6,1,0,1,0,Lakisha,f,b,0,1,0,c,a,799,0.1043005,0.8373702,10.46675,0.1013347,0.5916955,10.54033,0,,,0,,,,,0,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,2,3,3,5,0,1,0,0,379,6,1,1,1,0,Latonya,f,b,1,0,0,c,a,799,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,0,,,0,,,,,0,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,2,3,3,6,0,1,1,0,253,3,0,1,1,0,Tyrone,m,b,1,0,0,c,s,800,0.217249,0.4957734,9.965053,0.1972654,0.2234298,9.422949,0,some,,1,,,,,,0.0103721,0.9478444,10.63381,0.1051602,0.1948546,9.736842,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,
b,2,3,3,5,0,1,0,0,379,6,1,1,1,0,Aisha,f,b,1,0,0,c,a,801,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,0,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,2,4,4,20,0,0,0,1,267,4,0,1,1,1,Aisha,f,b,1,0,0,c,s,802,0.1043005,0.8373702,10.46675,0.1013347,0.5916955,10.54033,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,2,3,3,17,0,0,0,1,263,4,0,0,1,1,Emily,f,w,0,1,0,c,s,802,0.05236,0.7863585,10.43556,0.1301121,0.2843148,9.743378,0,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,2,4,3,5,1,0,0,1,323,6,1,1,1,0,Emily,f,w,1,0,0,c,a,801,0.6911068,0.1563228,10.09963,0.2281576,0.0509336,8.959954,1,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,2,4,2,4,0,0,0,0,389,6,1,0,1,0,Keisha,f,b,0,1,0,c,a,801,0.014517,0.9736754,10.56558,0.1162028,0.1564758,9.718663,1,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,2,4,5,15,0,0,0,1,307,6,0,0,1,1,Keisha,f,b,0,1,0,c,s,802,0.3975947,0.1801956,9.876219,0.3128728,0.0308469,8.728264,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,2,4,5,10,0,0,0,1,13,1,0,1,1,1,Matthew,m,w,1,0,0,c,s,802,0.0164866,0.7449895,10.24242,0.2381955,0.1385737,9.446835,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,2,4,3,4,0,0,0,1,313,5,0,0,1,0,Sarah,f,w,0,1,0,c,a,801,0.5121824,0.2988992,9.66288,0.257438,0.0357846,8.733272,1,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,2,3,4,6,0,0,0,0,185,1,1,0,1,0,Anne,f,w,0,1,0,c,a,803,0.002175,0.7892668,10.24786,0.299457,0.0711788,9.366147,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,
b,2,3,2,3,0,0,0,1,256,3,0,0,0,1,Brad,m,w,0,1,1,c,s,804,0.5308703,0.2944415,10.24406,0.2161737,0.0943481,9.266626,0,,,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,2,3,4,4,0,0,0,1,274,4,0,1,1,1,Hakim,m,b,1,0,0,c,s,804,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,2,3,2,6,0,0,0,1,13,1,0,0,0,1,Kenya,f,b,0,1,0,c,s,804,0.0164866,0.7449895,10.24242,0.2381955,0.1385737,9.446835,0,,,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,2,4,3,7,0,0,0,0,379,6,1,1,1,0,Kenya,f,b,1,0,1,c,a,803,0.9714688,0.0240715,9.92974,0.1700175,0.1496929,9.321793,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,
b,2,4,4,6,0,0,0,1,313,5,1,0,1,0,Latoya,f,b,0,1,0,c,a,803,0.0760194,0.4409085,9.986772,0.2752773,0.0847961,9.041803,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,
b,2,3,2,12,0,1,1,0,188,1,1,1,1,0,Meredith,f,w,1,0,1,c,a,803,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,
b,2,4,1,5,0,0,0,1,13,1,1,1,1,1,Meredith,f,w,1,0,0,c,s,804,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,1,,,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
222,2,4,6,8,0,1,0,0,21,1,1,1,1,0,Aisha,f,b,1,0,0,b,s,74,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
282,2,4,3,13,0,0,0,0,285,4,0,0,1,0,Brad,m,w,0,1,0,b,s,126,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,1,3,,0,,430,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Public
255,2,4,4,10,1,0,1,1,263,4,0,1,1,0,Brad,m,w,1,0,0,b,s,101,0.5868621,0.3378662,10.29106,0.1804726,0.1324186,9.40063,1,some,,0,511.7,60,511.7,60,0,0.0143554,0.9687805,10.66441,0.0978397,0.2579791,9.808792,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
282,2,4,4,20,0,1,0,0,267,4,0,0,0,0,Carrie,f,w,1,0,0,b,s,126,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,1,3,,0,,430,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Public
367,2,4,4,2,0,1,1,0,267,4,1,1,1,0,Darnell,m,b,1,0,0,b,s,202,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
394,2,4,4,2,0,1,1,0,267,4,1,1,1,0,Ebony,f,b,1,0,0,b,s,226,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,1,3,colp,1,14.6,58,,,0,0.0079483,0.9720981,10.6807,0.0876801,0.2379533,9.734181,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
222,2,4,4,2,0,1,1,0,267,4,1,1,1,0,Emily,f,w,1,0,0,b,s,74,0.0092243,0.9659145,10.14408,0.1777313,0.1453947,9.593764,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
222,2,4,3,7,0,0,0,1,274,4,0,0,0,0,Geoffrey,m,w,0,1,0,b,s,74,0.8991331,0.036512,9.999252,0.2246564,0.086145,9.220489,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
367,2,4,3,7,0,0,0,1,274,4,0,0,0,0,Greg,m,w,0,1,0,b,s,202,0.0033359,0.9816528,10.29968,0.1907506,0.3284306,10.00383,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
367,2,4,4,6,0,0,0,0,285,4,1,0,1,0,Hakim,m,b,0,1,0,b,s,202,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
282,2,4,5,8,0,0,0,1,264,4,0,0,0,0,Jamal,m,b,0,1,0,b,s,126,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,1,3,,0,,430,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Public
394,2,4,4,6,0,0,0,0,285,4,1,0,1,0,Jill,f,w,0,1,0,b,s,226,0.022392,0.221549,9.614338,0.3561644,0.1875659,9.520982,1,3,colp,1,14.6,58,,,0,0.0079483,0.9720981,10.6807,0.0876801,0.2379533,9.734181,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
222,2,4,4,6,0,0,0,0,285,4,1,0,1,0,Keisha,f,b,0,1,0,b,s,74,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
255,2,4,2,6,0,1,0,0,263,4,1,1,1,1,Kenya,f,b,1,0,0,b,s,101,0.0092243,0.9659145,10.14408,0.1777313,0.1453947,9.593764,1,some,,0,511.7,60,511.7,60,0,0.0143554,0.9687805,10.66441,0.0978397,0.2579791,9.808792,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
282,2,4,7,5,0,1,0,0,285,4,1,0,1,1,Latonya,f,b,1,0,0,b,s,126,0.022392,0.221549,9.614338,0.3561644,0.1875659,9.520982,1,3,,0,,430,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Public
306,2,4,3,7,0,0,0,1,274,4,0,0,0,0,Latoya,f,b,0,1,0,b,s,148,0.0547352,0.8104726,9.841985,0.0156556,0.2242187,9.321345,1,some,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
306,2,4,4,2,0,1,1,0,267,4,1,1,1,0,Leroy,m,b,1,0,0,b,s,148,0.5868621,0.3378662,10.29106,0.1804726,0.1324186,9.40063,1,some,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
255,2,1,3,10,0,0,0,1,27,1,0,0,0,0,Matthew,m,w,0,1,1,b,s,101,0.0498238,0.8836139,10.48369,0.0583399,0.5508026,10.34339,0,some,,0,511.7,60,511.7,60,0,0.0143554,0.9687805,10.66441,0.0978397,0.2579791,9.808792,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
306,2,4,6,8,0,1,0,0,21,1,1,1,1,0,Matthew,m,w,1,0,0,b,s,148,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,some,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
367,2,4,6,8,0,1,0,0,21,1,1,1,1,0,Matthew,m,w,1,0,0,b,s,202,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
394,2,4,6,8,0,1,0,0,21,1,1,1,1,0,Matthew,m,w,1,0,0,b,s,226,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,3,colp,1,14.6,58,,,0,0.0079483,0.9720981,10.6807,0.0876801,0.2379533,9.734181,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
255,2,2,3,8,1,0,0,1,263,4,0,0,0,0,Rasheed,m,b,0,1,1,b,s,101,0.0111534,0.9755169,10.7527,0.0296518,0.6708379,10.86192,0,some,,0,511.7,60,511.7,60,0,0.0143554,0.9687805,10.66441,0.0978397,0.2579791,9.808792,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
306,2,4,4,6,0,0,0,0,285,4,1,0,1,0,Todd,m,w,0,1,0,b,s,148,0.022392,0.221549,9.614338,0.3561644,0.1875659,9.520982,1,some,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
394,2,4,3,7,0,0,0,1,274,4,0,0,0,0,Tremayne,m,b,0,1,0,b,s,226,0.5868621,0.3378662,10.29106,0.1804726,0.1324186,9.40063,1,3,colp,1,14.6,58,,,0,0.0079483,0.9720981,10.6807,0.0876801,0.2379533,9.734181,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
b,20,4,3,7,0,0,0,0,379,6,1,1,1,0,Anne,f,w,1,0,0,c,a,805,0.9885199,0.0081485,10.11257,0.1938371,0.1450534,9.372459,1,,,0,,,,,0,0.0252185,0.9183193,10.77931,0.0429751,0.3519014,10.06807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
b,20,4,3,4,0,0,0,1,313,5,0,0,1,0,Kenya,f,b,0,1,0,c,a,805,0.0498218,0.8476443,10.37717,0.0982827,0.4448947,10.202,1,,,0,,,,,0,0.0252185,0.9183193,10.77931,0.0429751,0.3519014,10.06807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
b,20,3,2,8,0,0,0,1,21,1,0,0,1,0,Meredith,f,w,0,1,0,c,a,805,0.0513542,0.8910931,10.63106,0.0744309,0.5424735,10.56005,0,,,0,,,,,0,0.0252185,0.9183193,10.77931,0.0429751,0.3519014,10.06807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
b,20,3,3,5,0,1,0,0,379,6,1,1,1,0,Tamika,f,b,1,0,0,c,a,805,0.1599502,0.3477668,9.841772,0.3047986,0.0369773,8.81031,0,,,0,,,,,0,0.0252185,0.9183193,10.77931,0.0429751,0.3519014,10.06807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
b,20,3,3,4,0,1,0,0,379,6,1,1,1,0,Anne,f,w,1,0,0,c,a,806,0.9885199,0.0081485,10.11257,0.1938371,0.1450534,9.372459,0,some,,0,,,,,0,0.0057009,0.9183065,10.79786,0.0799572,0.2152448,9.864851,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,20,2,2,4,0,0,0,0,189,1,0,0,1,0,Kenya,f,b,0,1,0,c,a,806,0.0498218,0.8476443,10.37717,0.0982827,0.4448947,10.202,0,some,,0,,,,,0,0.0057009,0.9183065,10.79786,0.0799572,0.2152448,9.864851,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,20,3,4,6,0,0,0,0,185,1,1,0,1,0,Meredith,f,w,0,1,0,c,a,806,0.0513542,0.8910931,10.63106,0.0744309,0.5424735,10.56005,0,some,,0,,,,,0,0.0057009,0.9183065,10.79786,0.0799572,0.2152448,9.864851,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,20,3,3,4,0,1,1,0,316,6,1,1,1,0,Tamika,f,b,1,0,0,c,a,806,0.1599502,0.3477668,9.841772,0.3047986,0.0369773,8.81031,0,some,,0,,,,,0,0.0057009,0.9183065,10.79786,0.0799572,0.2152448,9.864851,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,20,4,3,6,0,0,0,1,17,1,0,0,1,0,Ebony,f,b,0,1,0,c,a,807,0.3975947,0.1801956,9.876219,0.3128728,0.0308469,8.728264,1,,,0,,,,,,0.4058469,0.5064124,10.12663,0.0986066,0.0578778,9.142811,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,
b,20,3,3,9,0,1,0,1,229,6,1,1,1,0,Kristen,f,w,1,0,0,c,a,807,0.9545974,0.0428035,10.27677,0.1974444,0.1093796,9.304468,0,,,0,,,,,,0.4058469,0.5064124,10.12663,0.0986066,0.0578778,9.142811,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,
b,20,4,4,8,0,0,0,0,316,6,1,1,1,0,Latonya,f,b,1,0,0,c,a,807,0.0034187,0.9049973,10.31092,0.2138021,0.1422275,9.557964,1,,,0,,,,,,0.4058469,0.5064124,10.12663,0.0986066,0.0578778,9.142811,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,
b,20,3,3,8,0,0,0,1,21,1,0,0,1,1,Laurie,f,w,0,1,0,c,a,807,0.9920427,0.0048143,8.841738,0.2950934,0.0531817,8.507345,0,,,0,,,,,,0.4058469,0.5064124,10.12663,0.0986066,0.0578778,9.142811,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,
b,20,3,3,13,0,1,1,0,316,6,1,1,1,0,Emily,f,w,1,0,0,c,a,808,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,
b,20,4,4,11,0,0,0,1,329,6,0,0,1,1,Jill,f,w,0,1,0,c,a,808,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,1,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,
b,20,3,2,12,0,1,1,0,188,1,1,1,1,1,Latoya,f,b,1,0,0,c,a,808,0.002175,0.7892668,10.24786,0.299457,0.0711788,9.366147,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,
b,20,2,1,13,0,0,0,1,233,6,0,0,1,0,Tanisha,f,b,0,1,0,c,a,808,0.1166239,0.7283393,10.28705,0.1398428,0.3656361,9.933725,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,
b,20,4,3,7,0,0,0,0,337,6,1,1,1,1,Keisha,f,b,1,0,1,c,a,809,0.7046454,0.2521641,10.00487,0.1506685,0.3019941,9.668208,1,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,20,4,4,5,0,0,0,1,229,6,1,0,1,1,Kristen,f,w,0,1,1,c,a,809,0.217249,0.4957734,9.965053,0.1972654,0.2234298,9.422949,1,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,20,3,3,7,0,0,0,0,313,5,1,1,1,1,Sarah,f,w,1,0,0,c,a,809,0.5308703,0.2944415,10.24406,0.2161737,0.0943481,9.266626,0,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,20,4,4,6,0,0,0,1,313,5,1,0,0,1,Tamika,f,b,0,1,1,c,a,809,0.1599502,0.3477668,9.841772,0.3047986,0.0369773,8.81031,1,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,20,3,3,5,0,1,0,0,379,6,1,1,1,0,Emily,f,w,1,0,0,c,a,810,0.5121824,0.2988992,9.66288,0.257438,0.0357846,8.733272,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,
b,20,4,3,6,0,1,0,0,313,5,1,1,1,0,Latoya,f,b,1,0,0,c,a,810,0.1599502,0.3477668,9.841772,0.3047986,0.0369773,8.81031,1,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,
b,20,4,1,21,0,0,0,0,19,1,1,0,1,0,Jill,f,w,0,1,0,c,a,811,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,1,,,0,,,,,0,0.1097484,0.5074464,9.869258,0.2993383,0.0941143,9.028338,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Private
b,20,4,2,15,0,0,0,1,17,1,0,0,1,0,Lakisha,f,b,0,1,0,c,a,811,0.5308703,0.2944415,10.24406,0.2161737,0.0943481,9.266626,1,,,0,,,,,0,0.1097484,0.5074464,9.869258,0.2993383,0.0941143,9.028338,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Private
b,20,4,3,13,0,0,0,0,337,6,1,1,1,0,Meredith,f,w,1,0,0,c,a,811,0.1097484,0.5074464,9.869258,0.2993383,0.0941143,9.028338,1,,,0,,,,,0,0.1097484,0.5074464,9.869258,0.2993383,0.0941143,9.028338,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Private
b,20,3,3,22,0,0,0,0,313,5,1,1,1,0,Tanisha,f,b,1,0,0,c,a,811,0.9885199,0.0081485,10.11257,0.1938371,0.1450534,9.372459,0,,,0,,,,,0,0.1097484,0.5074464,9.869258,0.2993383,0.0941143,9.028338,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Private
b,20,4,4,21,0,0,0,1,34,1,1,1,1,1,Anne,f,w,1,0,0,c,a,812,0.3453595,0.6115502,10.5129,0.1460989,0.4462009,10.1849,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,20,4,5,7,0,0,1,1,34,1,0,1,1,1,Latoya,f,b,1,0,0,c,a,812,0.8321389,0.1387261,9.692643,0.2177924,0.1583671,9.240676,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,20,4,5,13,0,0,0,1,326,6,1,0,1,1,Sarah,f,w,0,1,0,c,a,812,0.0807357,0.8883739,10.40883,0.2336868,0.0872854,9.532859,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,20,4,2,19,1,0,0,1,313,5,0,0,1,1,Tanisha,f,b,0,1,0,c,a,812,0.9545974,0.0428035,10.27677,0.1974444,0.1093796,9.304468,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,20,3,3,8,0,0,0,1,21,1,0,0,1,0,Jill,f,w,0,1,0,c,a,813,0.5121824,0.2988992,9.66288,0.257438,0.0357846,8.733272,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,20,4,3,6,0,0,0,1,17,1,0,0,1,0,Lakisha,f,b,0,1,0,c,a,813,0.1599502,0.3477668,9.841772,0.3047986,0.0369773,8.81031,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,20,3,3,9,0,1,0,1,229,6,1,1,1,0,Laurie,f,w,1,0,1,c,a,813,0.9545974,0.0428035,10.27677,0.1974444,0.1093796,9.304468,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,20,4,4,8,0,0,0,0,316,6,1,1,1,0,Tamika,f,b,1,0,1,c,a,813,0.002175,0.7892668,10.24786,0.299457,0.0711788,9.366147,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,20,4,2,9,1,0,0,1,313,5,0,0,1,0,Allison,f,w,0,1,0,c,a,814,0.9770772,0.0140997,10.03206,0.2312489,0.0547542,8.879333,1,,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,Private
b,20,3,3,10,0,0,0,0,313,5,1,1,1,0,Kenya,f,b,1,0,0,c,a,814,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,0,,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,Private
b,20,2,2,13,0,0,0,0,189,1,0,0,1,0,Lakisha,f,b,0,1,0,c,a,814,0.1166239,0.7283393,10.28705,0.1398428,0.3656361,9.933725,0,,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,Private
b,20,3,4,15,0,1,0,1,313,5,0,1,1,1,Laurie,f,w,1,0,0,c,a,814,0.9714688,0.0240715,9.92974,0.1700175,0.1496929,9.321793,0,,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,Private
b,20,4,3,8,0,0,0,0,337,6,1,1,1,1,Allison,f,w,1,0,0,c,a,815,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,1,2,,1,604.7,5000,97.3,2631,0,0.125,0.875,11.81431,0,0.8928571,11.36244,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,Public
b,20,3,4,9,0,0,0,0,337,6,1,0,1,0,Anne,f,w,0,1,0,c,a,815,0.1166239,0.7283393,10.28705,0.1398428,0.3656361,9.933725,0,2,,1,604.7,5000,97.3,2631,0,0.125,0.875,11.81431,0,0.8928571,11.36244,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,Public
b,20,4,3,10,0,1,0,0,313,5,1,1,1,0,Ebony,f,b,1,0,0,c,a,815,0.7475549,0.2413992,10.51306,0.1400181,0.1776708,9.490015,1,2,,1,604.7,5000,97.3,2631,0,0.125,0.875,11.81431,0,0.8928571,11.36244,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,Public
b,20,2,3,7,0,1,0,1,387,6,1,0,1,0,Kenya,f,b,0,1,0,c,a,815,0.0452749,0.8981764,10.79518,0.0308121,0.5900108,11.07866,0,2,,1,604.7,5000,97.3,2631,0,0.125,0.875,11.81431,0,0.8928571,11.36244,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,Public
b,20,4,3,3,0,1,0,0,313,5,1,1,1,1,Ebony,f,b,1,0,1,c,a,816,0.0034187,0.9049973,10.31092,0.2138021,0.1422275,9.557964,1,some,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,20,4,5,7,0,0,1,1,34,1,1,1,1,1,Jill,f,w,1,0,0,c,a,816,0.014517,0.9736754,10.56558,0.1162028,0.1564758,9.718663,1,some,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,20,4,2,3,0,0,0,0,326,6,1,0,1,0,Laurie,f,w,0,1,0,c,a,816,0.0034187,0.9049973,10.31092,0.2138021,0.1422275,9.557964,1,some,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,20,4,2,2,0,0,0,1,17,1,1,0,1,0,Tamika,f,b,0,1,0,c,a,816,0.1097484,0.5074464,9.869258,0.2993383,0.0941143,9.028338,1,some,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
